,T7,F8,Cz,P4
2000,63.59886932373047,376.6995544433594,66.94420623779297,321.3359375
2001,75.26361846923828,387.3807067871094,75.55345916748047,324.20819091796875
2002,54.77644348144531,369.9677429199219,65.3248291015625,300.9497375488281
2003,54.95970153808594,366.9421691894531,59.30359268188477,293.73175048828125
2004,69.60140991210939,385.3050537109375,71.9668960571289,305.42266845703125
2005,79.85247039794922,392.4632263183594,86.739501953125,302.50555419921875
2006,63.56147003173828,369.6049499511719,75.61329650878906,281.30780029296875
2007,62.11412811279297,368.3109436035156,70.87858581542969,276.991943359375
2008,71.17216491699219,386.1166076660156,72.94300842285156,290.1003112792969
2009,76.1537094116211,387.5751953125,85.13134002685547,293.716796875
2010,55.666542053222656,371.6319885253906,73.92285919189453,281.27413940429693
2011,49.07683563232422,369.8630065917969,66.65623474121094,276.6104736328125
2012,70.207275390625,390.0098571777344,73.90415954589844,287.4075622558594
2013,82.05901336669922,398.0207214355469,86.27949523925781,295.1267395019531
2014,68.83098602294922,378.7901611328125,74.7605972290039,275.54833984375
2015,67.73519897460939,373.7712097167969,70.89728546142578,281.22177124023443
2016,75.27483367919922,382.2046813964844,70.09694671630861,296.663818359375
2017,74.65401458740234,381.9578552246094,76.2640380859375,312.9361267089844
2018,56.511756896972656,363.2022399902344,65.22759246826172,297.48284912109375
2019,49.4508285522461,358.1870422363281,52.36233901977539,293.22686767578125
2020,63.12763977050781,375.2148132324219,57.61689758300781,310.7819519042969
2021,67.08071899414061,382.4290771484375,61.42411804199219,328.03411865234375
2022,44.959205627441406,362.3121643066406,54.69977569580078,306.77276611328125
2023,47.40510177612305,361.51556396484375,51.45354461669922,303.201171875
2024,67.14055633544922,375.0465087890625,61.61859130859375,314.7611999511719
2025,76.01533508300781,380.2300109863281,69.45742034912111,312.69677734375
2026,61.33622741699219,369.6535949707031,64.61425018310547,294.9509582519531
2027,57.57762908935547,362.6113586425781,62.6021842956543,282.1866760253906
2028,77.23454284667969,378.59942626953125,72.5091781616211,291.065185546875
2029,85.87371063232422,387.6499938964844,82.2217025756836,295.983154296875
2030,71.04126739501953,375.30084228515625,79.77206420898438,274.88265991210943
2031,64.10749816894531,365.7752990722656,65.94939422607422,264.208984375
2032,85.04719543457031,385.5294494628906,76.15558624267578,281.8762512207031
2033,89.15360260009766,391.6180114746094,83.90465545654297,289.6627197265625
2034,74.57921600341797,373.01202392578125,71.59290313720703,273.50262451171875
2035,69.55652618408203,366.58685302734375,60.80329513549805,270.71640014648443
2036,84.620849609375,382.1523132324219,64.80124664306639,287.7740783691406
2037,84.86019897460938,384.3065185546875,68.39903259277344,301.1217956542969
2038,66.54216766357422,365.8463745117188,65.30239105224611,285.5675354003906
2039,60.53215026855469,362.8731384277344,55.03636932373047,282.1156005859375
2040,74.94572448730469,376.6060485839844,60.52280044555664,305.1159973144531
2041,73.58814239501953,383.4687805175781,68.94879913330078,308.0892333984375
2042,48.93471908569336,364.2195129394531,58.76504898071289,296.0579528808594
2043,58.04137802124024,364.60845947265625,57.58697891235352,294.7190856933594
2044,69.99409484863281,378.4498291015625,61.95518112182617,306.4361877441406
2045,76.92039489746094,383.2256774902344,66.33834838867189,312.8650817871094
2046,64.71710205078125,367.03564453125,67.27706146240234,292.6845703125
2047,67.47340393066406,361.81475830078125,62.34039306640625,293.18572998046875
2048,80.3087387084961,378.4498291015625,68.54862976074219,309.1625671386719
2049,81.81591796875,375.3756408691406,75.77411651611328,308.0293884277344
2050,68.98058319091797,359.9447937011719,68.6346435546875,287.7217102050781
2051,67.98577117919922,359.8587951660156,63.6643180847168,279.98760986328125
2052,89.36678314208984,385.4584045410156,81.140869140625,295.0743713378906
2053,88.2784652709961,390.0397644042969,83.72514343261719,295.4969787597656
2054,67.578125,379.2127685546875,70.05580902099611,279.32565307617193
2055,66.17939758300781,369.9191284179688,63.10707092285156,276.58428955078125
2056,66.31029510498047,377.6233215332031,64.04578399658203,294.01971435546875
2057,76.7109603881836,381.2659606933594,66.49916076660156,308.7998046875
2058,57.34575653076172,368.6026611328125,62.77796173095703,295.53436279296875
2059,54.0396842956543,364.0960998535156,55.3542594909668,298.7918395996094
2060,69.05912017822266,374.3321838378906,59.1689567565918,314.480712890625
2061,76.33696746826172,375.521484375,67.32942199707031,310.3892517089844
2062,61.66534042358398,363.3106994628906,59.1278190612793,307.2851257324219
2063,56.73241424560547,356.8406982421875,57.41868591308594,306.82513427734375
2064,81.06046295166016,375.9104309082031,66.02793121337889,322.21856689453125
2065,81.44193267822266,374.9455261230469,70.68785095214844,323.0413513183594
2066,63.0640640258789,360.9657897949219,63.17065048217773,300.1419372558594
2067,68.681396484375,355.8009948730469,61.96266174316406,293.64947509765625
2068,86.10184478759766,370.4053039550781,72.47926330566406,314.2675476074219
2069,82.34698486328125,376.3479919433594,76.48843383789062,306.8326110839844
2070,73.99952697753906,360.9770202636719,68.06243896484375,286.4501647949219
2071,72.35771179199219,360.1168518066406,64.68904876708984,281.52471923828125
2072,86.76754760742188,373.0381774902344,74.00888061523438,293.4437561035156
2073,90.97119903564452,387.997802734375,83.12675476074219,297.7970275878906
2074,71.16468811035156,372.54827880859375,75.76289367675781,279.66598510742193
2075,68.37097930908203,377.0697937011719,65.48191070556639,289.5318298339844
2076,72.06600189208984,388.2932434082031,68.25691223144531,303.71728515625
2077,68.29991912841797,385.8099365234375,71.31241607666016,317.6745910644531
2078,58.07503509521485,368.7185974121094,58.83610534667969,299.726806640625
2079,51.87054061889648,365.20684814453125,53.14023971557617,306.7877197265625
2080,60.5059700012207,370.8690490722656,58.0656852722168,323.048828125
2081,70.12499237060547,375.87677001953125,69.00489044189453,335.0351867675781
2082,53.991065979003906,354.3686218261719,52.56803512573242,317.23699951171875
2083,44.06911087036133,346.9299621582031,46.210205078125,308.66143798828125
2084,64.38424682617189,358.9649353027344,58.26016235351562,320.10552978515625
2085,65.82036590576172,364.86651611328125,53.4581298828125,317.50628662109375
2086,57.02412414550781,354.9595031738281,55.21588134765625,299.210693359375
2087,59.81409072875977,358.0224914550781,53.65260314941406,292.90521240234375
2088,70.0726318359375,371.84515380859375,61.786888122558594,298.30938720703125
2089,84.47872924804688,387.1824951171875,81.0361557006836,307.8199462890625
2090,67.7015380859375,372.15557861328125,72.99910736083984,281.240478515625
2091,64.73954010009766,363.8604736328125,67.94276428222656,273.16976928710943
2092,86.33746337890625,383.8091125488281,81.33908081054688,293.85888671875
2093,85.75029754638672,383.8277893066406,82.29650115966797,289.0531311035156
2094,72.33153533935547,370.80548095703125,74.94011688232422,273.27822875976557
2095,63.50163269042969,362.0428771972656,68.34293365478516,272.41806030273443
2096,64.25334930419922,381.2472839355469,67.46779632568361,282.72894287109375
2097,74.60165405273438,389.8004150390625,78.01431274414062,305.6358337402344
