,T7,F8,Cz,P4
9000,-260.32321166992193,137.11221313476562,163.4822540283203,-19.024871826171875
9001,-259.702392578125,135.13754272460938,160.59130859375,-17.768264770507812
9002,-279.11996459960943,114.71021270751952,134.52046203613278,-42.982669830322266
9003,-274.35159301757807,127.54180908203124,140.17518615722656,-41.606388092041016
9004,-250.1955718994141,136.1248779296875,156.260498046875,-30.569942474365234
9005,-260.11376953125,134.83834838867188,140.24998474121094,-35.211158752441406
9006,-274.81533813476557,112.18577575683594,123.60369110107422,-50.41011047363281
9007,-267.8329467773437,117.61237335205078,132.76271057128906,-38.31901550292969
9008,-251.16046142578125,140.39210510253906,154.37559509277344,-20.33009529113769
9009,-259.04791259765625,133.31620788574222,142.0601043701172,-32.039722442626946
9010,-272.99774169921875,110.39436340332031,126.13560485839844,-46.43459701538086
9011,-261.217041015625,114.9084243774414,142.98011779785156,-34.8895263671875
9012,-242.0762481689453,140.7473907470703,164.25267028808594,-15.210172653198242
9013,-256.57208251953125,131.02365112304688,154.51022338867188,-29.47041130065918
9014,-271.744873046875,113.06839752197266,130.96382141113278,-53.517967224121094
9015,-261.733154296875,125.64193725585938,148.17857360839844,-41.32963562011719
9016,-250.61444091796875,148.126220703125,170.0831756591797,-19.8775691986084
9017,-258.53179931640625,135.59007263183594,153.19752502441406,-30.76441764831543
9018,-281.7378845214844,114.8672866821289,142.6884002685547,-44.4038314819336
9019,-280.4476318359375,118.13221740722656,144.16940307617188,-36.22093200683594
9020,-259.186279296875,147.05287170410156,162.03115844726562,-12.04247760772705
9021,-271.13153076171875,134.0118408203125,143.64955139160156,-23.314537048339844
9022,-285.6498107910156,116.99154663085938,125.25672912597656,-37.499977111816406
9023,-283.89581298828125,130.156005859375,132.99458312988278,-37.918846130371094
9024,-258.37100219726557,146.589111328125,156.61953735351562,-16.848249435424805
9025,-260.80941772460943,122.19749450683594,150.22804260253906,-23.94657897949219
9026,-288.3575134277344,104.43296813964844,111.70333099365234,-42.4067268371582
9027,-281.9735107421875,122.0740737915039,119.10833740234376,-34.9306640625
