,T7,F8,Cz,P4
13200,431.2516174316406,-1189.493896484375,454.40533447265625,345.30682373046875
13201,444.2402648925781,-1194.4156494140625,471.2311401367188,363.666015625
13202,439.06427001953125,-1188.7197265625,457.1354370117188,325.425537109375
13203,442.0711364746094,-1193.4769287109375,458.7510986328125,340.4636535644531
13204,435.9339599609375,-1197.1494140625,442.688232421875,333.630859375
13205,431.6368103027344,-1207.755859375,462.25537109375,351.9189758300781
13206,449.4200439453125,-1180.71630859375,466.9863586425781,348.631591796875
13207,438.9857177734375,-1184.9798583984375,453.78076171875,340.848876953125
13208,433.9031982421875,-1212.1202392578125,445.3959045410156,338.7320861816406
13209,427.7772216796875,-1175.8731689453125,453.3955383300781,338.4328918457031
13210,441.51763916015625,-1188.9591064453125,469.3050842285156,343.373291015625
13211,431.6779479980469,-1194.1351318359375,450.55322265625,335.414794921875
13212,413.2626953125,-1199.6551513671875,457.02325439453125,352.7380065917969
13213,435.1597900390625,-1184.531005859375,461.8888549804688,349.9555358886719
13214,435.53753662109375,-1194.105224609375,457.4084777832031,328.8924255371094
13215,439.2138366699219,-1185.87744140625,455.56842041015625,337.2436218261719
13216,428.0689392089844,-1188.790771484375,443.48480224609375,336.4170837402344
13217,421.79339599609375,-1197.407470703125,457.1317138671875,342.2625427246094
13218,452.9879150390625,-1183.6221923828125,452.7298583984375,336.4021301269531
13219,440.2236328125,-1189.7930908203125,446.3608093261719,330.6090393066406
13220,438.0657043457031,-1202.25439453125,448.18212890625,337.2323913574219
13221,440.6948547363281,-1182.62744140625,453.3768615722656,337.3146667480469
13222,452.8906555175781,-1175.080322265625,469.3724060058594,345.5386962890625
13223,431.12445068359375,-1188.910400390625,453.4067687988281,344.6186828613281
13224,418.4948120117188,-1196.6632080078125,442.6171569824219,330.5566711425781
13225,430.6906127929688,-1191.4423828125,468.86376953125,352.3528137207031
13226,435.1822509765625,-1182.0364990234375,461.0399169921875,339.6969909667969
13227,426.3747863769531,-1195.410400390625,451.35357666015625,341.8661193847656
13228,425.3388366699219,-1194.718505859375,446.6412963867188,347.128173828125
13229,438.944580078125,-1179.5943603515625,456.421142578125,346.38018798828125
13230,440.305908203125,-1179.272705078125,454.7793273925781,346.3427734375
13231,432.336181640625,-1210.3363037109375,433.9443359375,327.6694641113281
13232,414.190185546875,-1203.3763427734375,430.0585632324219,330.0330810546875
13233,431.4573059082031,-1193.1552734375,446.7048645019531,337.36328125
13234,435.36175537109375,-1185.888671875,452.1239929199219,336.7723693847656
13235,428.2447204589844,-1185.2042236328125,439.02685546875,326.248291015625
13236,428.90667724609375,-1195.070068359375,440.3246154785156,330.0779724121094
13237,434.4828796386719,-1197.875,460.2994079589844,346.39141845703125
13238,448.8029479980469,-1166.830078125,458.3135070800781,327.3254089355469
13239,433.48431396484375,-1206.83203125,451.7200622558594,352.47247314453125
13240,420.5031433105469,-1186.7525634765625,441.08380126953125,336.61529541015625
13241,421.8681945800781,-1181.62890625,458.769775390625,357.9439697265625
13242,440.9678649902344,-1200.2498779296875,461.0212097167969,339.55487060546875
13243,427.8071594238281,-1196.55859375,454.2332763671875,349.6339111328125
13244,418.4349670410156,-1194.3819580078125,442.7218627929688,332.3555603027344
13245,432.4408874511719,-1186.243896484375,457.0494384765625,345.3629455566406
13246,449.92864990234375,-1188.285888671875,459.7010192871094,335.601806640625
13247,433.8807678222656,-1195.021484375,448.8665466308594,339.00885009765625
13248,430.60833740234375,-1200.0965576171875,444.2589721679688,336.31610107421875
13249,438.7875061035156,-1185.682861328125,459.09515380859375,342.1466064453125
13250,451.1217041015625,-1174.2874755859375,461.8813781738281,340.3402404785156
13251,425.64923095703125,-1188.9815673828125,452.3446350097656,347.74151611328125
13252,432.0594177246094,-1197.8563232421875,443.67181396484375,341.4136047363281
13253,430.8065490722656,-1184.9237060546875,460.9464111328125,340.3626708984375
13254,450.1829833984375,-1186.1429443359375,475.8199768066406,356.54150390625
13255,429.7257385253906,-1183.6334228515625,451.97064208984375,340.18316650390625
13256,435.52630615234375,-1210.340087890625,462.83880615234375,361.3921508789063
13257,435.8479309082031,-1192.0145263671875,452.1800842285156,339.4351806640625
13258,439.37841796875,-1193.2562255859375,463.3735961914063,343.8968811035156
13259,435.9638671875,-1205.302490234375,446.83575439453125,335.9122009277344
13260,423.1360168457031,-1194.785888671875,438.1778869628906,332.8604431152344
