,T7,F8,Cz,P4
2000,-100.472412109375,107.90546417236328,187.66444396972656,-109.22190856933594
2001,-121.1091766357422,64.1448974609375,147.38197326660156,-145.21096801757812
2002,-124.0038604736328,98.34628295898438,161.92645263671875,-134.82525634765622
2003,-96.91950988769531,97.32154846191406,182.56695556640625,-123.3849105834961
2004,-97.28227996826172,92.87106323242188,194.04470825195312,-121.97870635986328
2005,-118.05368041992188,71.22078704833984,170.1317901611328,-138.38191223144528
2006,-114.1604461669922,86.53941345214844,170.7264404296875,-129.89607238769528
2007,-94.29783630371094,100.9417724609375,186.8304443359375,-125.24363708496094
2008,-97.93675994873048,98.95962524414062,186.613525390625,-129.11070251464844
2009,-109.29857635498048,84.53856658935547,173.24713134765625,-132.76083374023438
2010,-105.33241271972656,90.71875,177.6377716064453,-127.71758270263672
2011,-95.41419982910156,96.24258422851562,186.6733703613281,-127.0518798828125
2012,-96.59974670410156,97.7385482788086,187.5073699951172,-127.74002075195312
2013,-113.98654174804688,79.91792297363281,167.8354949951172,-136.01641845703122
2014,-121.06990814208984,86.63478088378906,172.99281311035156,-125.98974609375
2015,-112.43822479248048,98.70343780517578,182.0732879638672,-124.95005798339844
2016,-105.2389144897461,107.81383514404295,187.69061279296875,-124.54988861083984
2017,-127.2444839477539,76.35005950927734,163.85997009277344,-143.6719970703125
2018,-117.3674087524414,83.80368041992188,171.9493865966797,-132.45603942871094
2019,-112.47936248779295,103.2436752319336,184.5416259765625,-118.72686767578124
2020,-107.52399444580078,99.19710540771484,184.29852294921875,-128.78346252441406
2021,-123.4110870361328,86.82925415039062,168.0860595703125,-129.35191345214844
2022,-113.32083892822266,91.27225494384766,171.78482055664062,-134.57281494140622
2023,-111.79869842529295,97.5216293334961,178.03045654296875,-130.70950317382812
2024,-93.5554656982422,103.42693328857422,195.2414703369141,-121.4308090209961
2025,-104.5171127319336,87.29674530029297,172.4168701171875,-137.36653137207028
2026,-107.71846771240234,99.50377655029295,178.7223358154297,-127.4520492553711
2027,-101.90292358398438,103.8233642578125,185.8618011474609,-126.6255340576172
2028,-97.86009216308594,93.65831756591795,190.75360107421875,-130.20835876464844
2029,-121.02877044677734,84.27116394042969,173.53883361816406,-139.2701416015625
2030,-108.11863708496094,95.41980743408205,183.62908935546875,-127.06684112548828
2031,-111.6640625,104.6910171508789,187.31663513183597,-119.97599029541016
2032,-109.49118041992188,104.11507415771484,188.995849609375,-126.44976043701172
2033,-125.85324096679688,86.01021575927734,169.1631622314453,-141.98904418945312
2034,-117.31879425048828,98.9240951538086,173.69964599609375,-127.3323745727539
2035,-113.33206176757812,101.23161315917969,179.12625122070312,-122.67245483398438
2036,-115.9013671875,96.6203155517578,190.43569946289062,-109.5080108642578
2037,-125.49420928955078,84.76483154296875,165.1203155517578,-134.70372009277344
2038,-117.767578125,89.96329498291016,168.74803161621094,-134.06419372558594
2039,-103.16326904296876,91.40315246582031,176.97579956054688,-127.0705795288086
2040,-110.9646987915039,100.73794555664062,187.9037933349609,-130.43275451660156
2041,-115.1795654296875,79.13628387451172,177.634033203125,-133.52191162109378
2042,-121.69447326660156,78.03675079345703,172.1139373779297,-129.86802673339844
2043,-103.12960815429688,106.92373657226562,186.53125,-113.38628387451172
2044,-101.98519897460938,104.7284164428711,186.8902740478516,-142.47897338867188
2045,-110.94974517822266,80.63224029541016,179.71340942382812,-139.15794372558594
2046,-116.35015869140624,102.89212799072266,187.1259002685547,-131.32284545898438
2047,-118.05929565429688,87.31918334960938,182.40614318847656,-129.76704406738278
2048,-106.52918243408205,106.49739074707031,193.0461578369141,-127.3136749267578
2049,-116.323974609375,84.18141174316406,174.31674194335938,-139.74884033203122
2050,-124.90330505371094,86.96015167236328,173.78941345214844,-138.23043823242188
2051,-119.07654571533205,94.65686798095705,185.06521606445312,-127.8335189819336
2052,-113.5078353881836,100.7716064453125,190.3085479736328,-125.57462310791016
2053,-121.81414794921876,86.1822509765625,178.23989868164062,-127.93824005126952
2054,-122.7453842163086,84.46563720703125,166.1824493408203,-141.14756774902344
2055,-113.50035095214844,92.25959014892578,176.59432983398438,-132.47099304199222
2056,-104.4946746826172,104.97898864746094,188.46478271484372,-119.47110748291016
2057,-115.20574951171876,89.25645446777344,174.88145446777344,-132.91230773925778
2058,-110.82632446289062,75.50483703613281,172.86940002441406,-135.59007263183594
2059,-114.62606048583984,99.4701156616211,188.71534729003903,-125.98600769042969
2060,-107.81944274902344,96.6951141357422,185.7458648681641,-128.06913757324222
2061,-111.27136993408205,95.30387115478516,185.5551300048828,-125.63819885253906
2062,-127.4015655517578,77.65154266357422,173.19102478027344,-149.16590881347656
2063,-106.85081481933594,100.62948608398438,187.43630981445312,-132.23912048339844
2064,-112.7261962890625,92.22967529296876,188.4086761474609,-137.9910888671875
2065,-118.68759155273438,88.08212280273438,176.6953125,-139.70022583007812
2066,-122.3003387451172,91.8631591796875,169.664306640625,-142.80807495117188
2067,-114.45777130126952,100.31159973144531,186.17970275878903,-123.12124633789062
2068,-104.36003875732422,97.07658386230469,192.57867431640625,-128.17010498046878
2069,-120.00029754638672,89.06198120117188,178.3072052001953,-135.41804504394528
2070,-120.60616302490234,84.8321533203125,171.953125,-135.80325317382812
2071,-113.50035095214844,88.0671615600586,180.2257843017578,-127.01448059082031
2072,-100.63135528564452,95.18793487548828,190.9293670654297,-121.82350158691406
2073,-119.42061614990234,69.90247344970703,167.9663848876953,-134.12403869628906
2074,-114.2109375,81.26054382324219,169.83633422851562,-130.66462707519528
2075,-104.17304229736328,92.85423278808594,190.74986267089844,-116.61756134033205
2076,-111.81739807128906,86.0401382446289,189.0332489013672,-130.12234497070312
2077,-118.87458801269531,74.22205352783203,176.53823852539062,-127.52310943603516
2078,-121.50373840332031,78.20504760742188,177.20767211914062,-131.13211059570312
2079,-112.49432373046876,94.33897399902344,192.8778533935547,-127.74375915527344
2080,-109.32288360595705,93.51245880126952,194.6804962158203,-138.15937805175778
2081,-107.41927337646484,88.19432067871094,192.62355041503903,-125.39136505126952
2082,-118.9306869506836,72.34088134765625,176.52328491210938,-143.1110076904297
2083,-108.81051635742188,78.7510757446289,187.58590698242188,-132.84872436523438
2084,-100.07037353515624,93.99490356445312,198.7756805419922,-118.71190643310548
2085,-115.94625091552734,78.18634796142578,181.79653930664062,-131.26301574707028
2086,-110.55705261230469,77.69268035888672,183.3074493408203,-134.23623657226562
