,T7,F8,Cz,P4
2000,129.53890991210938,224.38278198242188,348.66339111328125,-190.54042053222656
2001,134.45687866210938,225.97222900390625,352.1190490722656,-181.12335205078125
2002,123.90662384033205,228.33958435058597,341.7183837890625,-182.1667938232422
2003,132.27278137207028,239.20025634765625,345.31243896484375,-176.54571533203125
2004,136.01268005371094,237.58462524414062,355.6981506347656,-179.63861083984375
2005,126.37496185302734,225.5010070800781,351.266357421875,-185.45416259765625
2006,125.08843231201172,213.76145935058597,339.4220886230469,-182.4622344970703
2007,146.0991973876953,225.4598693847656,345.8883972167969,-180.2295227050781
2008,125.62323760986328,231.1445159912109,347.31329345703125,-178.0042724609375
2009,131.71553039550778,229.9888916015625,346.1464538574219,-184.8258514404297
2010,121.54674530029295,219.0253753662109,329.80120849609375,-191.5202789306641
2011,131.78659057617188,224.08920288085938,332.8342590332031,-194.86749267578125
2012,138.91484069824222,234.0934295654297,348.983154296875,-188.46104431152344
2013,131.80155944824222,210.950927734375,344.6224365234375,-185.89920043945312
2014,131.08723449707028,208.43771362304688,330.2873840332031,-193.8502349853516
2015,131.15455627441406,221.15338134765625,337.0005187988281,-194.7852020263672
2016,134.48680114746094,238.8430938720703,351.79180908203125,-183.07183837890625
2017,140.54544067382812,217.8547821044922,345.2956237792969,-189.26885986328125
2018,125.55966186523438,222.4660797119141,344.12127685546875,-184.8707275390625
2019,135.36941528320312,236.4233856201172,348.3735656738281,-181.3290557861328
2020,134.17265319824222,211.9644470214844,349.75732421875,-185.2484588623047
2021,137.77043151855472,221.3740234375,353.76275634765625,-179.6273956298828
2022,124.58728790283205,223.02333068847656,340.72918701171875,-184.2312164306641
2023,133.877197265625,221.5946807861328,343.044189453125,-182.6791534423828
2024,132.867431640625,231.6512756347656,353.1755676269531,-173.79315185546875
2025,121.76366424560548,226.5051727294922,347.2403564453125,-179.73211669921875
2026,124.55736541748048,229.3736724853516,343.4443664550781,-189.7176513671875
2027,135.85186767578122,234.9386444091797,348.149169921875,-186.41905212402344
2028,134.13525390625,231.04541015625,351.17474365234375,-185.40179443359372
2029,123.34564208984376,243.5142364501953,343.1189880371094,-185.427978515625
2030,134.53541564941406,213.46788024902344,329.1130676269531,-191.8755645751953
2031,128.24490356445312,212.8096618652344,325.34698486328125,-191.0340881347656
2032,136.5474853515625,224.6015625,341.1368408203125,-192.3318328857422
2033,127.19773864746094,205.19895935058597,341.55572509765625,-196.2624664306641
2034,132.25408935546878,219.95660400390625,338.08135986328125,-187.5634613037109
2035,137.18327331542972,219.39561462402344,340.10089111328125,-180.6446533203125
