,T7,F8,Cz,P4
2000,-143.7561492919922,35.12327194213867,-26.25035858154297,134.84022521972656
2001,-145.40170288085938,29.71911430358887,-28.61397361755371,122.03480529785156
2002,-140.82406616210938,28.215675354003906,-28.87576675415039,127.6409149169922
2003,-153.7229766845703,21.652151107788086,-35.876861572265625,119.79460906982422
2004,-148.01962280273438,33.30941772460937,-31.463777542114254,121.8178939819336
2005,-146.26187133789062,37.7411994934082,-32.83258056640625,126.40300750732422
2006,-163.70851135253906,27.71078872680664,-35.2410774230957,125.3371353149414
2007,-159.1944580078125,28.997314453125,-34.75115203857422,123.82247924804688
2008,-155.57797241210938,33.77316665649414,-31.70313262939453,126.56382751464844
2009,-146.32919311523438,42.83120346069336,-28.84584808349609,132.67855834960938
2010,-154.3157501220703,34.61464309692383,-35.3009147644043,131.69496154785156
2011,-155.2544708251953,32.40436172485352,-35.330833435058594,130.50193786621094
2012,-145.27267456054688,45.57629013061523,-28.19136619567871,142.5631103515625
2013,-150.673095703125,34.842777252197266,-28.25494384765625,137.54791259765622
2014,-151.8175048828125,32.131351470947266,-29.60878753662109,148.4571990966797
2015,-151.4734344482422,31.78727912902832,-34.201385498046875,146.52366638183594
2016,-152.27001953125,40.65458297729492,-28.58779525756836,145.46902465820312
2017,-147.41563415527344,41.1632080078125,-30.04261589050293,143.37094116210938
2018,-144.47607421875,38.582679748535156,-28.94682502746582,144.9454345703125
2019,-154.88047790527344,35.24668884277344,-26.388734817504886,135.59942626953122
2020,-160.35194396972656,33.57869338989258,-38.99967575073242,129.24159240722656
2021,-147.69613647460938,45.27335739135742,-30.521324157714844,133.20588684082028
2022,-150.34024047851562,37.78607940673828,-32.20427703857422,132.7271728515625
2023,-150.90122985839844,27.43029594421387,-33.898452758789055,130.63658142089844
2024,-144.56582641601562,38.87065124511719,-26.66548728942871,129.17800903320312
2025,-144.41622924804688,36.48085403442383,-30.405385971069336,129.05833435058594
2026,-148.95272827148438,35.91986846923828,-34.575374603271484,130.17282104492188
2027,-148.63858032226562,39.536354064941406,-30.19595146179199,127.45391845703124
2028,-158.31744384765625,43.29495239257813,-25.47619819641113,130.77120971679688
2029,-154.02403259277344,47.48738098144531,-19.948625564575195,129.61932373046878
2030,-154.93283081054688,38.60511779785156,-27.959491729736328,132.28587341308594
2031,-162.82028198242188,34.81659698486328,-33.898452758789055,130.41218566894528
2032,-156.79904174804688,39.86920166015625,-28.890727996826172,133.03384399414062
2033,-151.78384399414062,36.00214767456055,-33.60674285888672,132.79823303222656
2034,-157.81256103515625,32.688594818115234,-35.110179901123054,128.49360656738278
2035,-164.7089385986328,33.178524017333984,-42.41420364379883,133.2432861328125
2036,-160.32203674316406,37.78234100341797,-38.3526725769043,141.9385528564453
2037,-155.61349487304688,36.36491775512695,-35.65620803833008,144.96412658691406
2038,-154.8206329345703,26.499061584472656,-40.79108810424805,141.32894897460938
2039,-147.90182495117188,23.33136558532715,-35.54774856567383,144.73599243164062
2040,-148.72459411621094,27.22834205627441,-35.057823181152344,140.98114013671875
2041,-145.1978759765625,30.437175750732425,-34.01813125610352,146.50123596191406
2042,-153.7547607421875,30.08562469482422,-35.27473449707031,140.18453979492188
2043,-156.1819610595703,22.01866149902344,-39.90847396850586,131.72488403320312
2044,-147.0603485107422,34.62960433959961,-30.45400619506836,135.88365173339844
2045,-153.77346801757812,36.07694625854492,-31.39645957946777,134.08476257324222
2046,-150.91244506835938,32.441761016845696,-34.17146682739258,129.28646850585938
2047,-157.33758544921875,29.76025390625,-27.828596115112305,120.06388092041016
2048,-150.3739013671875,38.391944885253906,-21.34360885620117,122.46115112304688
2049,-160.5539093017578,42.80128479003906,-19.5484561920166,125.09778594970705
2050,-155.57235717773438,37.3185920715332,-23.467872619628906,121.33918762207031
2051,-166.62750244140625,30.19034194946289,-30.40912628173828,117.45716857910156
2052,-156.52603149414062,40.16091537475586,-28.0230712890625,129.39118957519528
2053,-157.950927734375,33.21592330932617,-28.958045959472656,133.68833923339844
2054,-159.3982696533203,23.709095001220703,-33.59552001953125,140.97366333007812
2055,-154.9365692138672,15.436436653137207,-37.900146484375,141.56829833984375
2056,-151.177978515625,26.29710578918457,-31.80036926269531,150.34585571289062
2057,-151.79505920410156,23.83999252319336,-32.185577392578125,149.84469604492188
2058,-149.476318359375,16.203117370605472,-37.76176834106445,148.72647094726562
2059,-158.6390838623047,15.148465156555176,-39.7551383972168,143.56167602539062
2060,-157.08328247070312,26.30832672119141,-26.302717208862305,150.60015869140625
2061,-149.70445251464844,27.531272888183594,-27.170373916625977,151.8979034423828
2062,-151.4622039794922,31.07295799255371,-24.126094818115234,155.53309631347656
2063,-157.08702087402344,22.9648551940918,-34.66513442993164,141.4598388671875
2064,-145.13055419921875,31.600284576416016,-21.23141288757324,140.54356384277344
2065,-145.77381896972656,32.797054290771484,-24.48512458801269,135.26657104492188
2066,-147.61758422851562,24.38975715637207,-22.88444709777832,129.72030639648438
2067,-158.78118896484375,29.812612533569336,-22.551597595214844,119.2710189819336
2068,-154.74583435058594,40.45262908935547,-21.874675750732425,124.31614685058594
2069,-143.94126892089844,45.5987319946289,-14.847402572631836,132.19985961914062
2070,-149.55859375,39.85424423217773,-18.725679397583008,137.40953063964844
2071,-155.72943115234375,29.049673080444336,-25.984825134277344,141.0746307373047
2072,-142.13864135742188,40.28807067871094,-20.113182067871094,152.22702026367188
2073,-144.3115234375,32.894290924072266,-19.653173446655273,157.18612670898438
2074,-141.79457092285156,24.21398162841797,-30.32684898376465,157.22352600097656
2075,-150.68804931640625,12.64273166656494,-31.34410095214844,151.606201171875
2076,-148.21597290039062,20.37684440612793,-34.36968231201172,156.32968139648438
2077,-140.5379638671875,23.70535659790039,-32.769004821777344,156.79344177246094
2078,-147.5652313232422,15.114805221557615,-33.92837142944336,152.440185546875
2079,-141.96286010742188,13.955436706542967,-35.1999397277832,149.40713500976562
2080,-133.73881530761722,26.768333435058594,-26.23539733886719,152.86654663085938
2081,-144.33021545410156,24.909603118896484,-33.27014923095703,145.6522674560547
2082,-155.9987030029297,11.887271881103516,-45.0657958984375,133.56117248535156
2083,-165.40829467773438,10.802700996398926,-51.13191223144531,123.5494613647461
2084,-158.3323974609375,35.055953979492195,-28.76357078552246,131.65756225585938
2085,-157.34507751464844,38.68365478515625,-26.99833869934082,127.47635650634766
2086,-166.0104217529297,34.27057266235352,-31.47125816345215,117.2439956665039
2087,-167.63352966308594,35.31400680541992,-33.27762985229492,117.34870910644531
2088,-153.96046447753906,47.45746231079102,-29.941638946533203,123.2465362548828
2089,-146.59286499023438,41.70549392700195,-31.411418914794922,132.37936401367188
2090,-152.93572998046875,29.18056869506836,-41.21743774414063,129.51834106445312
2091,-149.7306365966797,29.56203842163086,-37.1895637512207,135.50592041015622
2092,-148.26458740234375,33.77316665649414,-41.27727508544922,140.21072387695312
2093,-145.074462890625,32.76713180541992,-38.73040390014648,137.69003295898438
2094,-146.60781860351562,27.28070068359375,-41.62882614135742,146.8976593017578
2095,-149.62217712402344,25.455629348754886,-42.8891716003418,144.33209228515625
2096,-155.90521240234375,25.0180606842041,-37.31672286987305,145.68966674804688
2097,-149.62217712402344,30.923362731933594,-36.7669563293457,149.46322631835938
2098,-154.37933349609375,14.434144020080565,-46.59915161132813,144.8893280029297
2099,-155.2806396484375,15.15968418121338,-47.93055725097656,142.1143341064453
2100,-159.33470153808594,23.6978759765625,-37.80664825439453,140.63706970214844
2101,-151.9371795654297,31.39833068847656,-34.18642425537109,129.87738037109378
2102,-163.02598571777344,33.503894805908196,-36.722076416015625,125.83828735351562
2103,-158.53810119628906,35.86376953125,-34.94936370849609,124.96315002441406
2104,-156.61204528808594,36.15922164916992,-37.24192428588867,120.23965454101562
2105,-153.78842163085938,43.09673690795898,-28.71495246887207,127.77928924560548
2106,-157.29644775390625,25.234975814819336,-36.13491439819336,120.24339294433594
2107,-151.06578063964844,27.624771118164066,-31.03742980957031,130.46453857421878
2108,-144.79022216796875,41.24548721313477,-30.697099685668945,130.80487060546878
2109,-144.21054077148438,37.19143676757813,-28.39706039428711,129.00224304199222
2110,-147.57644653320312,32.56143951416016,-37.197044372558594,134.50736999511722
2111,-152.07554626464844,34.18829727172852,-28.93934631347656,136.19032287597656
2112,-149.652099609375,32.22110748291016,-30.229610443115234,140.8278045654297
2113,-148.8854217529297,35.87873077392578,-25.50237846374512,142.54815673828125
2114,-147.51661682128906,38.49665832519531,-30.68587875366211,147.67555236816406
2115,-164.33494567871094,27.40411758422852,-34.07048797607422,137.03553771972656
2116,-148.2496337890625,32.4716796875,-25.70433235168457,146.18333435058594
2117,-161.44400024414062,28.761699676513672,-27.652820587158203,140.72682189941406
2118,-161.3093719482422,29.76773452758789,-38.50975036621094,139.1710205078125
2119,-157.31515502929688,31.34597206115723,-41.21369934082031,128.79280090332028
2120,-159.34217834472656,35.953529357910156,-32.55582809448242,127.51750183105469
2121,-153.13768005371094,29.10951042175293,-30.48018455505371,123.33628845214844
2122,-149.1322479248047,31.15149688720703,-33.25893020629883,122.26667785644531
2123,-148.27955627441406,30.11554527282715,-32.16313934326172,119.14012145996094
2124,-147.11270141601562,32.67363739013672,-35.3009147644043,123.2652359008789
2125,-142.07131958007812,32.393142700195305,-30.820514678955078,133.62849426269528
2126,-151.23033142089844,32.17622756958008,-34.818470001220696,130.58795166015622
2127,-150.3776397705078,30.49701499938965,-36.968910217285156,139.93771362304688
2128,-152.29620361328125,37.0081787109375,-30.225872039794922,139.04386901855472
2129,-150.02235412597656,31.67508316040039,-30.74945831298828,140.93626403808594
2130,-158.126708984375,26.536460876464844,-34.52301788330078,138.0789794921875
2131,-154.13998413085938,30.13424301147461,-37.238182067871094,139.72453308105472
2132,-156.4213104248047,36.55191040039063,-35.58888626098633,141.28781127929688
2133,-157.00848388671875,36.226539611816406,-32.301517486572266,141.2092742919922
2134,-153.75851440429688,29.28528594970703,-35.79458236694336,134.33908081054688
2135,-163.6393280029297,24.486995697021484,-39.24277114868164,132.44668579101562
2136,-159.6899871826172,36.85110473632813,-39.95335006713867,131.17886352539062
2137,-156.8214874267578,36.60053253173828,-35.6823844909668,134.94119262695312
2138,-155.7593536376953,30.97572135925293,-45.55572128295898,130.81234741210938
2139,-161.29066467285156,26.28962707519531,-46.75622940063477,124.81355285644531
2140,-163.1007843017578,30.30253982543945,-45.25278854370117,121.5635757446289
2141,-155.5386962890625,31.76110076904297,-44.75164413452149,121.84407043457031
2142,-159.33843994140625,26.46540260314941,-49.50879669189453,121.8627700805664
2143,-153.32467651367188,29.004793167114254,-46.07556915283203,121.90764617919922
2144,-152.2849884033203,36.75012588500977,-38.12080001831055,129.49964904785156
2145,-150.82643127441406,37.90949630737305,-38.21055603027344,130.98065185546878
2146,-153.35833740234375,31.09539794921875,-40.17400360107422,131.82586669921878
2147,-153.78468322753906,28.294212341308594,-33.61048126220703,139.90779113769528
2148,-156.3577423095703,43.46698760986328,-28.733652114868164,145.01275634765625
2149,-152.67019653320312,30.71392822265625,-32.675506591796875,145.4877166748047
2150,-160.38934326171875,16.289134979248047,-38.43121337890625,140.40519714355472
2151,-157.45352172851562,22.18695640563965,-39.22780990600586,137.9443359375
2152,-157.116943359375,30.788726806640625,-33.92837142944336,143.4195556640625
2153,-156.29042053222656,26.895490646362305,-34.238784790039055,138.97654724121094
2154,-154.3531494140625,25.096599578857425,-36.24337005615234,137.35343933105472
2155,-157.1206817626953,16.962316513061527,-37.75429153442383,136.7999267578125
2156,-145.76260375976562,31.78354072570801,-30.73075866699219,139.30192565917972
2157,-145.0183563232422,28.507387161254886,-29.39187431335449,134.90380859375
2158,-151.7277374267578,28.529827117919922,-33.326248168945305,135.10202026367188
2159,-165.36715698242188,18.20770263671875,-46.00450897216797,122.10586547851562
2160,-149.33419799804688,37.30363082885742,-29.42927360534668,128.28044128417972
2161,-152.81231689453125,26.263446807861328,-37.31298065185547,120.38176727294922
2162,-152.24758911132812,30.23896026611328,-42.8293342590332,123.4110870361328
2163,-153.61265563964844,35.42620086669922,-36.93899154663086,118.50060272216795
2164,-150.4935760498047,41.39882278442383,-27.55558204650879,128.75914001464844
2165,-160.39683532714844,37.63274383544922,-34.885787963867195,127.80547332763672
2166,-157.24783325195312,33.48519515991211,-35.30839538574219,136.40724182128906
2167,-154.570068359375,35.35514450073242,-33.60300064086914,139.86665344238278
2168,-156.7279815673828,33.72454833984375,-36.886634826660156,141.53089904785156
2169,-152.43084716796875,36.948341369628906,-36.46402359008789,143.72622680664062
2170,-162.33035278320312,32.43428421020508,-41.62508773803711,139.52632141113278
2171,-167.71206665039062,27.213382720947266,-47.62014770507813,138.12759399414062
2172,-155.1198272705078,38.130149841308594,-40.01692962646485,147.8775177001953
2173,-161.0101776123047,33.081283569335945,-42.55632019042969,144.75469970703125
2174,-167.9177703857422,22.613304138183594,-56.01996231079102,136.14170837402344
2175,-166.06651306152344,24.846025466918945,-47.564048767089844,143.30361938476562
2176,-164.91836547851562,24.22894096374512,-45.77263641357422,133.17222595214844
2177,-161.12985229492188,29.423662185668945,-38.85008239746094,135.13194274902344
2178,-156.92620849609375,31.88825607299805,-43.49877548217773,126.33194732666016
2179,-156.78408813476562,29.28528594970703,-37.78421020507813,123.27645111083984
2180,-155.05250549316406,39.42041397094727,-36.51264190673828,118.32108306884766
2181,-156.62327575683594,35.35514450073242,-38.03478240966797,116.8849639892578
2182,-158.94200134277344,30.47457504272461,-42.27209091186523,113.4666976928711
2183,-163.2877655029297,38.08526992797852,-37.86648559570313,120.19103240966795
2184,-154.67103576660156,39.955223083496094,-31.8676872253418,123.6841049194336
2185,-146.97433471679688,32.449241638183594,-27.432167053222656,132.13253784179688
2186,-160.82691955566406,27.276960372924805,-31.58345603942871,133.26197814941406
2187,-156.2978973388672,27.59111213684082,-30.779376983642575,136.53813171386722
2188,-148.6348419189453,33.926502227783196,-26.44857215881348,142.11807250976562
2189,-154.4803009033203,32.161270141601555,-30.60360145568848,143.13157653808594
2190,-151.8212432861328,27.98754119873047,-34.687572479248054,142.4546661376953
2191,-157.42735290527344,13.143877983093262,-39.90099334716797,136.02577209472656
