,T7,F8,Cz,P4
2000,148.57313537597656,179.33567810058594,323.51629638671875,-214.1709747314453
2001,144.70233154296875,179.84805297851562,329.60113525390625,-209.1258544921875
2002,147.38385009765625,183.96568298339844,321.49676513671875,-209.36520385742188
2003,137.58531188964844,183.6552734375,312.861328125,-211.5941925048828
2004,144.6013641357422,190.6900177001953,332.41351318359375,-193.0592498779297
2005,135.9547119140625,182.73899841308597,327.6563720703125,-198.09315490722656
2006,140.53982543945312,182.8437042236328,320.6141357421875,-192.6777801513672
2007,129.27525329589844,183.51315307617188,315.1688537597656,-196.032470703125
2008,138.33328247070312,180.5287170410156,325.7826843261719,-197.36387634277344
2009,129.14434814453122,164.63040161132812,317.5137634277344,-204.0508117675781
2010,135.75462341308594,169.0285186767578,309.463623046875,-208.99122619628903
2011,139.3935546875,175.087158203125,311.2513122558594,-204.7090301513672
2012,137.90507507324222,174.13722229003906,320.5823669433594,-208.65463256835938
2013,141.7609100341797,176.45596313476562,320.8291931152344,-218.29234313964844
2014,136.78683471679688,172.06532287597656,307.9788818359375,-215.2256317138672
2015,140.5791015625,177.5854034423828,305.9518737792969,-217.17037963867188
2016,146.52554321289062,176.32879638671875,322.2279052734375,-215.8726348876953
2017,143.80288696289062,169.89244079589844,318.876953125,-220.92149353027344
2018,150.30657958984375,176.2764434814453,311.4457702636719,-227.5261688232422
2019,144.72291564941406,178.643798828125,312.3732604980469,-220.53628540039062
2020,157.04214477539062,185.345703125,326.4540100097656,-214.2906646728516
2021,143.28305053710938,183.6590118408203,331.2073974609375,-205.79360961914062
2022,143.7505340576172,178.14639282226562,319.09014892578125,-205.95816040039062
2023,147.21742248535156,176.28018188476562,317.7923889160156,-204.9708251953125
2024,143.372802734375,172.99281311035156,317.3847351074219,-209.03610229492188
2025,133.26385498046878,172.84695434570312,322.4485778808594,-201.76199340820312
2026,127.63530731201172,171.50433349609375,309.9049377441406,-209.11463928222656
2027,133.22271728515622,176.17921447753906,308.629638671875,-208.86032104492188
2028,135.60128784179688,181.38514709472656,319.123779296875,-198.67657470703125
2029,133.79866027832028,173.95022583007812,313.22222900390625,-207.0352478027344
2030,126.9658660888672,167.0725555419922,303.360107421875,-214.06626892089844
2031,140.4444580078125,170.7526092529297,302.1334228515625,-217.6939697265625
2032,135.56015014648438,171.50059509277344,313.99639892578125,-215.9137725830078
2033,138.64930725097656,170.15797424316406,318.6338806152344,-220.1660461425781
2034,149.0537109375,174.09982299804688,308.33416748046875,-218.59153747558597
2035,140.71746826171878,179.93780517578125,308.3416748046875,-216.82257080078125
2036,132.07830810546878,164.13673400878906,314.0450134277344,-219.05528259277344
2037,136.34927368164062,181.77035522460938,326.4689636230469,-218.99171447753903
2038,131.35650634765622,181.1719665527344,309.57208251953125,-221.0411834716797
2039,144.90989685058594,177.22637939453125,308.53240966796875,-213.5015411376953
2040,142.27700805664062,183.82730102539062,325.2834167480469,-209.5035858154297
2041,147.54653930664062,179.05892944335938,327.7779235839844,-206.2349090576172
2042,144.90989685058594,172.6188201904297,310.6791076660156,-208.29185485839844
2043,146.18521118164062,169.97845458984375,309.5533752441406,-204.90350341796875
2044,139.55810546875,169.1070556640625,310.9109802246094,-204.0807342529297
2045,139.63290405273438,175.8874969482422,316.19171142578125,-202.6296539306641
2046,139.651611328125,170.25146484375,307.5749816894531,-209.4736633300781
2047,138.34637451171878,165.56536865234375,302.5186462402344,-211.66525268554688
2048,144.6892547607422,171.61279296875,317.115478515625,-205.37847900390625
2049,146.0056915283203,175.05723571777344,322.1044921875,-205.8310089111328
2050,134.69248962402344,180.4688720703125,314.897705078125,-205.2251434326172
2051,136.24455261230472,175.6780548095703,309.7702941894531,-218.0043792724609
2052,139.94331359863278,175.3863525390625,322.9123229980469,-219.11138916015625
2053,142.17977905273438,175.35269165039062,321.599609375,-217.0469665527344
2054,141.83944702148438,178.7410430908203,309.6020202636719,-223.52447509765625
2055,146.95188903808594,182.5781707763672,312.66497802734375,-216.0895538330078
2056,156.3016357421875,186.108642578125,323.94451904296875,-209.95237731933597
