,T7,F8,Cz,P4
2000,-161.66651916503906,1.1780685186386108,-23.92226982116699,125.3651885986328
2001,-150.46926879882812,14.843663215637207,-25.04050064086914,124.22451782226562
2002,-151.2097625732422,14.85488224029541,-26.267187118530273,119.53842163085938
2003,-150.43186950683594,10.916768074035645,-23.065832138061523,121.76366424560548
2004,-161.79368591308594,6.200754165649414,-27.198421478271484,119.11581420898438
2005,-161.2289581298828,2.04946517944336,-31.77606010437012,114.0594711303711
2006,-157.51524353027344,6.4288878440856925,-30.553112030029297,111.86788940429688
2007,-154.0633087158203,8.979499816894531,-28.81031990051269,113.88743591308594
2008,-154.34005737304688,2.9133820533752437,-23.548280715942386,111.73699188232422
2009,-164.50885009765625,10.815791130065918,-28.95617485046387,111.23210144042969
2010,-150.63381958007812,14.591219902038574,-22.061670303344727,117.03643035888672
2011,-159.4375457763672,9.059907913208008,-32.851280212402344,108.67027282714844
2012,-165.82528686523438,4.280315399169922,-35.18497848510742,113.68547821044922
2013,-164.8678741455078,17.268987655639652,-32.439891815185554,117.597412109375
2014,-166.89491271972656,17.194190979003903,-37.974945068359375,118.41645050048828
2015,-158.379150390625,13.413150787353516,-35.45799255371094,126.44601440429688
2016,-166.37506103515625,6.7149901390075675,-32.843799591064446,120.38738250732422
2017,-156.69993591308594,18.11046600341797,-27.65656089782715,121.3111343383789
2018,-152.7356414794922,18.91080474853516,-24.780576705932614,121.45699310302734
2019,-154.9085235595703,18.85844612121582,-25.99978446960449,124.54988861083984
2020,-159.1794891357422,12.85590648651123,-28.34844207763672,121.6888656616211
2021,-157.22726440429688,15.4551362991333,-20.27773666381836,117.27204132080078
2022,-158.4576873779297,17.792573928833008,-22.39078140258789,113.54710388183594
2023,-156.41944885253906,15.249442100524902,-22.65257453918457,113.70417785644531
2024,-157.47784423828125,10.200576782226562,-30.020177841186523,112.16707611083984
2025,-162.5341796875,21.704509735107425,-23.254697799682614,110.38314819335938
2026,-163.06524658203125,19.53536796569824,-25.46497917175293,112.69440460205078
2027,-165.77667236328125,18.989341735839844,-36.108734130859375,117.28326416015624
